"osm_id","name","lat","lon","category","type","accessible"
-123825329,"Café Carusel",60.1537234,24.9425567,"food","cafe","yes"
319517612,"Marimekko",60.1691642,24.9337059,"shopping","clothes","yes"
603743681,"Samrat",60.1665042,24.9447157,"food","restaurant","yes"
603767089,"Klaus K",60.166126,24.9425856,"accommodation","hotel","yes"
603767090,"Toscanini",60.1661734,24.942749,"food","restaurant","yes"
1604685371,"Gaijin",60.1658966,24.9419939,"food","restaurant","yes"
1604685396,"",60.1663234,24.9431737,"shopping","furniture","yes"
600394448,"Savoy-teatteri",60.1665105,24.9474853,"leisure","theatre","yes"
603743677,"Vespa",60.1668978,24.9450388,"food","restaurant","yes"
606996900,"Strindberg",60.1679074,24.9460908,"food","cafe","yes"
606996906,"Yume",60.1680324,24.9473217,"food","restaurant","yes"
606996912,"Fazer",60.168392,24.9477986,"food","cafe","yes"
606996918,"Glo hotel",60.1685881,24.9472832,"accommodation","hotel","yes"
606996919,"Hotel Kämp",60.1682761,24.9473006,"accommodation","hotel","yes"
744699551,"Stefan's Steakhouse",60.1664142,24.9456609,"food","restaurant","yes"
1572287357,"Länsisatamankatu",60.1626013,24.9079094,"public_transfer","tram_stop","yes"
1572287358,"Länsisatamankatu",60.1628397,24.9079883,"public_transfer","tram_stop","yes"
615217034,"Kiila",60.1681634,24.9398346,"food","restaurant","yes"
673606093,"Lappi ravintola",60.166753,24.9368036,"food","restaurant","yes"
319918331,"Humac People",60.1694279,24.9286402,"shopping","computer","yes"
-124143121,"Temppeliaukion kirkko",60.1729895257112,24.9252320101972,"misc","place_of_worship","yes"
-158575956,"Eduskuntatalo",60.1725463,24.9329579,"tourism","attraction","yes"
314039820,"Kaisaniemi",60.1718784,24.9476627,"public_transfer","tram_stop","yes"
314765531,"Rautatientori",60.1711008,24.9447635,"public_transfer","bus_stop","yes"
317551808,"R-Kioski",60.1711182,24.9414937,"shopping","kiosk","yes"
317766540,"Minuuttibaari",60.1710822,24.9413945,"food","pub","yes"
1793746150,"Rautatientori",60.1719482,24.9437375,"public_transfer","bus_stop","yes"
1924951320,"Lavaklubi",60.1721268,24.9435694,"food","bar","yes"
2246154380,"Helsingin yliopisto",60.1721612,24.947271,"public_transfer","subway_entrance","yes"
2246154381,"Helsingin yliopisto",60.1721728,24.9472913,"public_transfer","subway_entrance","yes"
2270234283,"Musiikkitalon kahvila",60.1735667,24.9356748,"food","cafe","yes"
317551811,"R-Kioski",60.1712121,24.9406299,"shopping","kiosk","yes"
339124933,"Rautatientori, laituri 5",60.1713457,24.9427576,"public_transfer","bus_stop","yes"
339124934,"Rautatientori, laituri 8",60.1713483,24.9429929,"public_transfer","bus_stop","yes"
339124935,"Rautatientori, laituri 11",60.1713508,24.9432288,"public_transfer","bus_stop","yes"
339124936,"Rautatientori, laituri 6",60.1716583,24.9427251,"public_transfer","bus_stop","yes"
339124937,"Rautatientori, laituri 9",60.1716647,24.94296,"public_transfer","bus_stop","yes"
339124938,"Rautatientori, laituri 12",60.1716711,24.9431954,"public_transfer","bus_stop","yes"
339125223,"Rautatientori, laituri 3",60.1713212,24.9425888,"public_transfer","bus_stop","yes"
2288185047,"R-Kioski",60.1727638,24.9420592,"shopping","kiosk","yes"
1987704584,"Kaisaniemen kasvitieteellinen puutarha",60.1754641,24.9457966,"tourism","attraction","yes"
600096224,"Tuuliviiri",60.1605118,24.9591308,"food","restaurant","yes"
418089232,"",60.1631642,24.9142376,"public_transfer","subway_entrance","yes"
2410697256,"Centrum Alejandra",60.1602447,24.9190387,"food","cafe","yes"
564652690,"K Market Robert",60.1630344,24.9412163,"shopping","supermarket","yes"
600096223,"Nosturi",60.1597302,24.9309697,"leisure","nightclub","yes"
600096227,"S-Market Bulevardi",60.1613526,24.9302493,"shopping","supermarket","yes"
648525094,"We got beef",60.1629743,24.9403799,"food","pub","yes"
1669129838,"Verkkokauppa.com Jätkäsaari 24h kioski",60.1561145,24.9210177,"shopping","kiosk","yes"
339124939,"Rautatientori, laituri 1",60.1706806,24.9432653,"public_transfer","bus_stop","yes"
603773688,"Sushi'n roll",60.1701957,24.9284759,"food","restaurant","yes"
302566824,"J.K. Paasikivi",60.1708875,24.9358513,"tourism","memorial","yes"
313959145,"Lasipalatsi",60.1704428,24.9377544,"public_transfer","tram_stop","yes"
314048973,"Rautatieasema",60.170435,24.9406728,"public_transfer","tram_stop","yes"
317766538,"Robert's Coffee",60.171085,24.940968,"food","cafe","yes"
2039713563,"",60.1706933,24.9403103,"public_transfer","subway_entrance","yes"
2261292458,"Rautatientori",60.1701029,24.9403957,"public_transfer","subway_entrance","yes"
2356311577,"Elvis Burger",60.1702498,24.9341242,"food","fast_food","yes"
-122595238,"Sokos",60.1705444960433,24.938586464573,"shopping","department_store","yes"
311115297,"Erottaja",60.1674653,24.9425458,"public_transfer","bus_stop","yes"
313974025,"Ylioppilastalo",60.1681235,24.941254,"public_transfer","tram_stop","yes"
314026765,"Ylioppilastalo",60.1687913,24.9424363,"public_transfer","tram_stop","yes"
314026795,"Ylioppilastalo",60.1688444,24.9421006,"public_transfer","tram_stop","yes"
320029547,"Otto.",60.1689344,24.9411909,"money_post","atm","yes"
648237236,"Scandic Marski",60.1674957,24.941438,"food","restaurant","yes"
1677741858,"Stockmann Deli",60.1683921,24.9426366,"food","cafe","yes"
2270234282,"Hesburger Stockmann",60.1681157,24.9421009,"food","fast_food","yes"
603743752,"Salutorget",60.1680403,24.9520009,"food","restaurant","yes"
1815959341,"Kolera-allas-Suomenlinna",60.1673353,24.9533312,"public_transfer","ferry_terminal","yes"
1911081144,"Tourist Information",60.1680114,24.9509007,"tourism","attraction","yes"
606996921,"Handelsbanken",60.1690669,24.9472254,"money_post","bank","yes"
1985595324,"Roberts Coffee",60.1690719,24.9411438,"food","cafe","yes"
1985597056,"WTC Hair Care",60.1693933,24.9450088,"shopping","hairdresser","yes"
1785364202,"Loose",60.1666889,24.9374051,"food","pub","yes"
-123525345,"Vanha kirkko",60.1664109,24.9392861,"misc","place_of_worship","yes"
319524447,"Ponke's",60.1691964,24.9370198,"shopping","clothes","yes"
324164750,"Pikku-Jaska",60.1696975,24.9375483,"food","fast_food","yes"
609682415,"Alepa",60.1691242,24.9386079,"shopping","convenience","yes"
1562375017,"Anttila",60.1697668,24.9322969,"shopping","department_store","yes"
1798012663,"Yliopiston Apteekki",60.1698056,24.9403483,"health","pharmacy","yes"
-185401488,"Kampin kappeli",60.1694387,24.9359598,"misc","place_of_worship","yes"
319784271,"Erottaja",60.1669274,24.9435715,"public_transfer","bus_stop","yes"
603743672,"Teatteri",60.1673544,24.9439817,"food","restaurant","yes"
1589624953,"La Famiglia",60.1684278,24.9432248,"food","restaurant","yes"
2270234280,"Cafe Aalto",60.1681979,24.9436721,"food","cafe","yes"
2396263505,"Thalia",60.1674024,24.9429425,"food","cafe","yes"
2396265268,"Starbucks",60.167794,24.9432916,"food","cafe","yes"
-122965398,"Svenska Teatern",60.1673782,24.943551,"leisure","theatre","yes"
-28903011,"Erottaja",60.1669043,24.943435,"public_transfer","bus_station","yes"
319515481,"Intersport megastore",60.169673,24.9458136,"shopping","sports","yes"
606996923,"Sokos Hotel Helsinki",60.1696194,24.9472032,"accommodation","hotel","yes"
606996930,"Fransmanni",60.169478,24.9472143,"food","restaurant","yes"
606996931,"McDonald's",60.1694911,24.9476921,"food","fast_food","yes"
606996932,"Robert's coffee",60.1695997,24.9476937,"food","cafe","yes"
610214073,"Memphis",60.1697005,24.9470476,"food","restaurant","yes"
1985597270,"Spaghetteria",60.1695572,24.9435041,"food","restaurant","yes"
1613725221,"Fratello Torrefazione",60.169747,24.9477717,"food","cafe","yes"
1985598005,"Apteeki Kluuvi",60.169911,24.947283,"health","pharmacy","yes"
-33552535,"",60.168749983018,24.975412954135,"public_transfer","parking","yes"
1845519545,"Länsisatama",60.1544693,24.9204583,"public_transfer","tram_stop","yes"
1947143650,"Helsingin satama (Länsiterminaali)",60.1544066,24.9209376,"public_transfer","ferry_terminal","yes"
1514631233,"Pikkudami",60.1766439,24.9490608,"food","pub","yes"
1533487186,"Subway",60.17696,24.9497629,"food","fast_food","yes"
313987253,"Köydenpunojankatu",60.1616378,24.9280426,"public_transfer","tram_stop","yes"
313987261,"Hietalahti",60.1613744,24.9248668,"public_transfer","tram_stop","yes"
324161233,"Alko",60.1612803,24.9300379,"shopping","alcohol","yes"
313981049,"Kolmikulma",60.1652751,24.9439501,"public_transfer","tram_stop","yes"
606996892,"Tammi kauppa",60.1653786,24.9462064,"shopping","books","yes"
314058118,"Kauppiaankatu",60.1666124,24.9651487,"public_transfer","tram_stop","yes"
314058119,"Kauppiaankatu",60.1668113,24.9648509,"public_transfer","tram_stop","yes"
600096226,"Alko",60.1639381,24.9106667,"shopping","alcohol","yes"
648525095,"Kotipizza",60.1633943,24.9415542,"food","fast_food","yes"
1861618253,"Hua Du",60.1634551,24.910584,"food","restaurant","yes"
1874974292,"NYC Burger",60.1634449,24.9102449,"food","fast_food","yes"
1872483992,"",60.166671,24.9528575,"misc","toilets","yes"
-15242521,"",60.1624589,24.9450244,"sport","pitch","yes"
25389429,"Helsinki",60.1713198,24.9414566,"public_transfer","station","yes"
293903989,"Hesburger Tennispalatsi",60.1692856,24.9304135,"food","fast_food","yes"
293903990,"Hesburger Helsinki Kaisaniemi Fennia-talo",60.1715512,24.9467923,"food","fast_food","yes"
295058426,"Kamppi",60.1685261,24.9299885,"public_transfer","subway_entrance","yes"
295058433,"Kamppi",60.1683736,24.929738,"public_transfer","subway_entrance","yes"
311030542,"Pataässä",60.1718429,24.9535599,"food","pub","yes"
360020643,"Scandic Grand Marina",60.1658712,24.9646153,"accommodation","hotel","yes"
349041876,"S-Market",60.1778232,24.9497203,"shopping","supermarket","yes"
349041878,"Sokos Emotion",60.1779666,24.9496702,"shopping","beauty","yes"
359592313,"Vanha kirkkopuisto",60.1658588,24.9411681,"public_transfer","bus_stop","yes"
446775858,"Kolmikulma",60.1652051,24.9441263,"public_transfer","bus_stop","yes"
1428947957,"Verkkokauppa.com Jätkäsaari",60.1561273,24.9209601,"shopping","electronics","yes"
-327321393,"Olympiaterminaali",60.1607663,24.9588198,"public_transfer","ferry_terminal","yes"
304966041,"Ylioppilastalo",60.1677904,24.9415128,"public_transfer","tram_stop","yes"
359590378,"Erottaja",60.1669727,24.9433143,"public_transfer","bus_stop","yes"
411307530,"Ravintola Savoy",60.1669578,24.9472796,"food","restaurant","yes"
463194499,"Erottaja",60.167081,24.9423316,"public_transfer","bus_stop","yes"
-24337154,"",60.1682438,24.9528766,"government","townhall","yes"
358450277,"Simonkatu",60.1687821,24.9354617,"public_transfer","bus_stop","yes"
358451104,"Simonkatu",60.1687881,24.935795,"public_transfer","bus_stop","yes"
-8042215,"Kiasma",60.1720093,24.9366683,"education","museum","yes"
2864863601,"O'Learys Forum",60.1682182,24.9374954,"food","bar","yes"
359594845,"Hietalahdentori",60.1620664,24.9308355,"public_transfer","bus_stop","yes"
-123814071,"Vanha Kauppahalli",60.1661615,24.9527809,"shopping","supermarket","yes"
299983771,"Helsinki 00130",60.1649395,24.9484441,"money_post","post_office","yes"
299983963,"S-Market",60.1650065,24.9482105,"shopping","supermarket","yes"
3083184147,"Helsingin yliopisto",60.1710614,24.947545,"public_transfer","subway_entrance","yes"
306957582,"Alko Forum",60.168893,24.9378848,"shopping","alcohol","yes"
464729826,"Grillikioski",60.1681332,24.9407253,"food","fast_food","yes"
464729830,"Aktia",60.1686137,24.9398167,"money_post","bank","yes"
2466500127,"Sonera",60.1699234,24.9408515,"shopping","electronics","yes"
-23172828,"Economicum",60.1716333,24.9298481,"education","university","yes"
-313613077,"Jaskan grilli",60.1742771,24.9307044,"food","fast_food","yes"
3215613550,"Kamppi",60.1683416,24.9302335,"public_transfer","subway_entrance","yes"
3462751850,"Kampin palvelukeskus",60.1680721,24.9276164,"health","social_facility","yes"
-245174939,"",60.1631737,24.9452902,"misc","toilets","yes"
-8033120,"Ateneum",60.1700335,24.9441111,"education","museum","yes"
1376356008,"Casino Helsinki",60.1718228,24.945464,"leisure","casino","yes"
317565814,"Helsingin yliopisto",60.1714727,24.9453905,"public_transfer","subway_entrance","yes"
-22563575,"Cafe Ursula",60.155195,24.9608268,"food","cafe","yes"
2557489535,"R-Kioski",60.1707966,24.9413546,"shopping","kiosk","yes"
370814886,"Ruohonjuuri",60.1700334,24.9331818,"shopping","supermarket","yes"
3660057376,"Meeting Park KAMPPI",60.1699963,24.9330396,"misc","company","yes"
359096325,"Elielinaukio",60.1714386,24.9390011,"public_transfer","bus_stop","yes"
2403504451,"Il Siciliano",60.1688443,24.9491166,"food","restaurant","yes"
-91630171,"Holiday Inn",60.1652525,24.9100673,"accommodation","hotel","yes"
1572287355,"Crusellin silta",60.1591681,24.909469,"public_transfer","tram_stop","yes"
1572287356,"Crusellin silta",60.1594754,24.9092031,"public_transfer","tram_stop","yes"
4084887789,"Stringberry",60.1674253,24.9458177,"food","cafe","yes"
307530731,"",60.1686362,24.9291127,"money_post","atm","yes"
-23856740,"",60.1669403,24.9220162,"health","hospital","yes"
4065463521,"K-Supermarket Kasarmi",60.176753,24.9162261,"shopping","supermarket","yes"
307465175,"Alko",60.1703221,24.9389201,"shopping","alcohol","yes"
2916171916,"K-Supermarket Postitalo",60.1711808,24.9388411,"shopping","supermarket","yes"
2917442972,"Yufu",60.1732354,24.9390473,"food","restaurant","yes"
3660030740,"Meeting Park CAMPUS",60.1686884,24.9377998,"misc","company","yes"
4142570489,"g-lounge",60.1690106,24.9366378,"food","restaurant","yes"
2561386270,"",60.177902,24.9496012,"misc","toilets","yes"
355150781,"K-Market Liisankatu",60.1742073,24.9540393,"shopping","convenience","yes"
