id,name,lat,lng
1019704365,Baskeri & Basso,60.157846959825,24.93439677462
1019756915,Hao King,60.167981475625,24.931321563125
1020036361,Decor H,60.16622351645,24.930498903684
1020158578,ELIXIA Citycenter,60.1702,24.94146
1020233135,Naughty BRGR,60.1658401,24.9361496
1020241046,Naughty BRGR,60.165763318229,24.936639543519
1020477102,BasBas,60.1581192,24.9341602
1020579262,Espresso House Stockmann,60.168340384688,24.942841422813
1020741952,Sandro Kallio,60.1756,24.9342
1020908394,Maison Helsinki,60.16082,24.9469891
1020909881,Nide,60.16371333,24.93787531625
1020949180,EXITE Live Games,60.16781234,24.965491293333
1021056699,Esplanadin Puisto,60.1690825,24.9466575
1021069426,Mikael Agricolan kirkko,60.1583333333,24.9388888889
1021636480,Temppeliaukion Kirkko,60.1730058972,24.9252858256
1021766037,Papu Cafe,60.173069215,24.95645303375
1022218664,Ravintola BRO,60.177013143125,24.951500764375
1022662460,Viestintätoimisto Drum,60.1581192,24.9341602
102296942,Studio Asadin,60.173657851211,24.929415937386
1023667115,Tatuata,60.16061187,24.941478645
1023755174,M/S Silja Symphony,60.1606438575,24.958318583214
1024003558,Ravintola Soma,60.16279,24.93939
1024139639,CrossFit Basement Kurvi,60.177683815,24.95011148
1024171723,Senaatintori,60.1756,24.9342
1024520674,Pieni Haltijakauppa,60.1720401,24.9567699
1024657767,Helsingin Tuomiokirkko,60.17034,24.9521799
1025089118,Vltava,60.171090166552,24.939540328534
1025503359,Helsingin Normaalilyseo,60.16298305,24.9443143
1025770850,Rosso Citykäytävä,60.16961,24.94249
1026462428,Holiday Bar,60.168823125587,24.959134791024
1026558689,El Fant,60.16862,24.9542
1026949501,Hairstylist Johannes Yrjö,60.1670914,24.9744205
1027143391,Nosturi,60.159876583846,24.930710788846
1027194284,Helsingin Rautatieasema,60.17283438,24.94067018
1027699037,Restaurant OX,60.1644,24.94443
1027718730,Kosminen,60.16665,24.93291
1028066020,Papito Helsinki,60.17073,24.934
1028219113,Room Escape Helsinki - Iso Roba,60.163140286351,24.941232825989
1028315657,Holiday,60.168700778571,24.958272065714
1028419054,Radisson Blu Aleksanteri Hotel,60.16404,24.93309
1028433191,Kahvila Blossom,60.15826,24.9387599
1028489524,Sokos,60.17046,24.938059
1028817288,Bystro,60.1666,24.95164
1028877,McDonald's Helsinki Kluuvi,60.169469479383,24.947404154316
102902,Viiskulma,60.160831950032,24.941915559414
1029337603,Factory Kamppi,60.16893,24.92939
1029408841,Finnjävel,60.1666,24.95164
1029423597,Olohuoneklubi,60.16386,24.9452399
1029685368,Frans & Amélie,60.16959,24.94672
1029821128,"Scandic Grand Marina, Helsinki, Finland",60.16623196,24.96369596
1029950249,Relove,60.17858,24.9233
1030063999,Maanpuolustuskurssit Maneesi,60.173232078552,24.958148956299
1030332005,K-supermarket Kasarmi,60.17744,24.91588
1030353917,Oficina Helsinki,60.16952,24.9405
1030467657,Sauna2 Roba,60.16342,24.94281
1030776063,North Engine CrossFit,60.1582357,24.9347568
1030998254,Eiranranta,60.1549796,24.9347331
1031234423,Mehiläinen,60.17743,24.92327
1031670706,Lavli Living Room,60.1689,24.95756
1031756711,M/S Finlandia Lounge,60.15358426,24.92083092
1031935692,SKÖNE,60.16931,24.96531
1032173859,Microsoft Flux,60.1650217,24.9462359
1032192534,Baltic Queen,60.153198754415,24.918858921155
1032275139,Ravintola Vinkkeli,60.1639,24.94641
1032350512,Cafe  Damascus,60.16835,24.9293
1032364064,Natura,60.16369,24.94181
1032867477,Kasarmikatu 21,60.16588,24.94813
1032952204,Mothership of Work,60.16408433,24.94450914
1033141777,Workshop Delicatessen,60.15925,24.93641
1033516847,Cantina West,60.1662003,24.9485484
1034127114,"Japanomania, Ateneum",60.17078151,24.94405778
1034443792,RabbitMama Soap Factory,60.1666718,24.9300804
1034529843,Helsinki Coffee Festival,60.161757844841,24.903983921803
1034718372,Annan Hiussalonki,60.15738,24.94579
1034719850,Hartwall Arena Antti Tuisku Petoshow,60.170833,24.9375
1034914558,Roster Helsinki,60.16848,24.95157
1035173901,Stadin Vappu,60.17127,24.9449599
1035531169,Friends & Brgrs,60.16997969051,24.945247666284
103636,Kauppakeskus Forum,60.169317505639,24.938950145891
1036755816374707,Opetus- ja kulttuuriministeriö,60.17133,24.95807
10386408,KOM-teatteri,60.158867691278,24.946143037273
1043183,Ravintola Aito,60.175393146645,24.921187038275
10466371,Pressa,60.170622294892,24.932296746854
1049639,Karl Fazer Café,60.168464156149,24.947442093866
105665,Sokos Hotel Torni,60.167777917814,24.938556671143
1059759,Ravintola Santa Fé,60.169294672163,24.944501835726
1062765,DTM,60.167279627656,24.942466465695
110698376,CrossFit Basement,60.169904780306,24.922912323748
1110032,The Circus,60.170681239522,24.934121785173
1128512,Cafe Carusel,60.15370813935,24.942562785795
1128756,Café Ursula,60.155072803389,24.96067601668
11290457,Tarkk'ampujankatu,60.16093667,24.94411396375
1134421,Tallink Star,60.151615094327,24.918535627035
113888015,Ravintola Maxine,60.169534638357,24.934147738642
1153713,Ravintola Savoy,60.167201667544,24.94727059591
1185284,Katajanokan terminaali,60.164313829018,24.968664057996
12167007,Fressi Kamppi,60.168471155326,24.93490448383
1217159,Bar Llamas,60.163503505341,24.942191714815
122874856,Port of Helsinki,60.151064429007,24.920722784738
1229028,Ravintola Kuukuu,60.175147072634,24.92464946593
1242454,Megazone Helsinki,60.165930781646,24.903216020369
1246402,Cantina West,60.166156944125,24.948147278294
124950418,Aahan Thai,60.172525275666,24.919763324936
12616688,Lapinlahden sairaala,60.167546966071,24.913380588519
1267715,Eiran sairaala ja lääkäriasema,60.157834219792,24.94190644014
128283701,Gastrobar Emo,60.166345323753,24.947579961781
12847128,Sibelius-Akatemia T-talo,60.17859555727,24.927089669745
128662066,Kampaamo Olohuone,60.162327983841,24.938905391747
1319140,Pitkänsillanranta,60.17746398198,24.946377734086
1339455,Mr. Don,60.174481469771,24.9221345
136623115,Bones Helsinki,60.16346,24.94128
13687642,Helsingin yliopiston juhlasali,60.169497461807,24.94976706947
137101,A21 Dining,60.166783762487,24.936366516149
137680,Kauppakeskus Ruoholahti,60.163272929556,24.910246581297
13904934,Teatteriravintola Kaksi Kanaa,60.166262159609,24.964367595601
13909758,Ursinin Kalliot,60.153957218989,24.939030558588
1402491,Kaffa Roastery,60.158496135778,24.934374551423
140798523,Fuku sushi buffet,60.166138073647,24.934364127495
1412638,Himalaya,60.163424970027,24.945621616497
1414110,Museokatu,60.175307928948,24.919347458586
141448,Korkeasaaren eläintarha,60.17525486501,24.983110258005
14204613,Niinatar,60.1781502,24.9221897
1431170,Ravintola Satkar,60.169211393051,24.929878156399
1433492,Memphis Hesari,60.169794159335,24.947048724399
14503476,Tehtaankatu,60.158220836126,24.947039699651
148087,Hernesaari,60.15178225075,24.926157781783
14863868,HOKU,60.160522647252,24.938699663729
15311739,Väinämöisenkatu,60.170798149635,24.918739770466
155772940,Y31,60.168731654399,24.936667337101
158052,Hietaniemen hautausmaa,60.172395273565,24.910608388132
15847320,Merikatu,60.155229823333,24.94656588
15901249,Il Bucatino,60.157775439012,24.934858694508
16289039,Pörssiklubi,60.168379735215,24.948841285936
16508878,Galleria Bronda,60.165741998327,24.939234574401
1668358610068679,Purjelaiva Ingrid,60.1713982,24.9611397
16986789,Merisatama,60.154022536251,24.943538221746
17033538,Helkan Keittiö,60.169594923515,24.92764601888
1737944,Finnkino Tennispalatsi,60.169457977092,24.930830263724
17652441,Hotelli Seurahuone Helsinki,60.170268179436,24.939647682438
17730160,Taivallahden Tenniskeskus,60.174843062937,24.914965806226
17932729,Sirpalesaari,60.152031272189,24.942419424294
1835283,Ravintola Kuurna,60.170137049091,24.95872902582
183633,Hotel Kämp,60.167875863061,24.947327208108
18373686,Miltton,60.172328135333,24.947913876073
18479583,Yoga Nordic - Helsinki,60.174058572865,24.950558248517
18586061,Baana,60.171192679035,24.933483273089
191963,William K. Annankatu,60.163176970832,24.942206261283
19196623,Sea Horsen Terassi,60.157724993805,24.946261331979
192455,Kasarmitori,60.165209034192,24.948436346496
1932648,Eteläranta 10,60.165267298051,24.952374066465
19352642,Motivus Ruoholahti,60.163625782756,24.910803997853
193897,On the Rocks,60.171008176739,24.944760778764
194338,LeBonk,60.16737,24.93913
19725453,Iso Roba,60.163439611278,24.941942788775
197856,Hilton Helsinki Strand,60.177159461604,24.951914929667
19840478,Kalevankatu,60.166369507126,24.935131890231
1991282,Kakkugalleria,60.16515282128,24.935896169433
2009731,Samrat,60.166739274104,24.944894234904
201431,Narinkkatori,60.169629281023,24.934909436071
2030569,Elixia Salmisaari,60.166289633655,24.903653210846
204657,Ravintolalaiva Wäiski,60.177589067748,24.958241032795
2072855,Ravintola Nokka,60.16898,24.95993
20765455,Töölo Towers,60.177523121238,24.920668238774
20847828,Hietalahden kauppahalli,60.162677946444,24.929246555491
20900556,Länsisatama,60.154612596806,24.920638330768
21297247,Pikkuparlamentti,60.171368469283,24.934587879747
213185881,Starbucks Stockmann Helsinki,60.167893245195,24.943562589316
213577113,Stockmann,60.168346113737,24.942179698279
2136573,Rikhardinkadun kirjasto,60.166140505037,24.946186568584
213732156,Ravintola Saaga,60.162867644707,24.933279294652
213804266,WE GOT BEEF,60.162998812521,24.940486535365
214261527,Aalto University School of Business,60.171944444444,24.922777777778
214301244,Luonnontieteellinen museo,60.171326220328,24.931466898374
214513646,Kampin Keilahalli,60.169479346026,24.93345824817
214585753,"Magnum Helsinki, Vanha Ylioppilastalo",60.1692364,24.9401394
21473033,Hampaankolo,60.170995728089,24.959251418484
215151654,Biitsi.fi Areena,60.16588,24.90386
215207296,"Uspenski Cathedral, Helsinki",60.168333333333,24.96
215217459,Maya Bar & Grill,60.171641755189,24.94463580612
215236775,Lungi,60.159716182325,24.94664841547
215348172174408,Kitty's Milkshake Bar,60.1631,24.93146
215767566,Vapiano Helsinki,60.170882703104,24.944911594188
215810769,Hupipuisto Snadistadi,60.163492697543,24.911010187817
21679282,Vuorimiehenkatu,60.15963778603,24.94622576
216940126,Temppeliaukio Church,60.173055555556,24.925277777778
21728681,"Hietaniemi Beach, Helsinki",60.174755571319,24.908296777565
217458441,Helsinki Cathedral,60.170277777778,24.952222222222
218009801,Eduskunta - Riksdagen (virallinen),60.172451,24.9320507
218057414,Viking Line M/S Mariella,60.164762389615,24.96497956066
218097217,Ravintola Amigo,60.158562870465,24.949384569945
219205411,Apollo Live Club,60.168843632037,24.938997844001
219238359,Mechelininkatu,60.172900096047,24.919652307678
219296082,Hotelli Helka,60.1699791,24.9272594
219380509,Boulevard Social,60.166225333538,24.942125106516
2193989,Empire Plaza,60.169371413909,24.932516945117
220498593,Kin Sushi Helsinki,60.167305175631,24.94139939476
220503512,Esplanadi,60.1675,24.947777777778
2206525,Scandic Simonkenttä,60.168971836619,24.935184199108
221559213,Yrjönkadun Uimahalli,60.168259236728,24.938970905863
221564597,Helsinki Senate Square,60.169444444444,24.9525
2215945,Scandic Grand Marina,60.165796800246,24.964330094797
222597417,Naps - Eliel,60.1734581,24.9388695
222780847,Motivus,60.1708,24.9375
222864323,Kaivohuone,60.157333179709,24.956216452355
222887728,Gloria,60.1638603,24.94524
222953370,Kaisla,60.171968978,24.94728258
223219071,Kamppi Center,60.169583333333,24.933444444444
223364886,Kaapelitehdas,60.161759836746,24.90397658017
224141216,Grotesk Bar Ravintola,60.165697047458,24.944115
224248998,M/S Finlandia,60.153678267727,24.920836286717
224623668,"Johan & Nyström Oy, Coffee Roasters & Tea Merchants",60.169027282177,24.960265233007
224700015,"Kokomo Tikibar & Room, Helsinki",60.164247130475,24.940131862444
22504232,Voffeli & Kaffeli,60.17518,24.9267
225751110,Helsingin yliopiston kirjasto,60.171280500471,24.948434905388
226057096,Iguana - Mansku,60.168088948817,24.9411921003
226321442,University of Helsinki,60.169858701062,24.949457271453
226597513,Vin-Vin,60.167634336038,24.939118394971
226603777,Nosturi,60.159722222222,24.930833333333
226906372,Hietaniemen ranta,60.173784726411,24.906611701774
227312706,Rotterdam Kamppi,60.16930987,24.93183051
227613741,Finlandia-talo,60.1758385,24.9335098
227711624,Helsinki Core Trainers,60.153579852797,24.927471047501
227853313,Hotel Katajanokka,60.166592032216,24.969052817379
228125887,Fazer Café City Center,60.169919849321,24.941708134458
229009509,Hietsu,60.173918895815,24.906265741868
229102159,Olympia Terminal,60.161111111111,24.958055555556
229726380740285,Museum of Broken Relationships,60.16862,24.9542
229797057,Kaivopuiston Tähtitorni,60.155976263286,24.956052305357
22987808,Yökyöpeli,60.165382553212,24.949115125159
2299876,Mayor's Gym,60.163567707687,24.90967434687
2299937,Café Tin Tin Tango,60.178627473001,24.92481914877
230156869,Ravintolakoulu Perho - Helsinki Culinary School Perho,60.1706085,24.9214897
2307892,Bulevardi,60.165445710564,24.939238124013
23262386,Jone's Karaoke,60.172464967712,24.948083755613
234277822,Stefans Steakhouse Helsinki,60.166567771914,24.945596819834
234346894,Tanssikoulu-Dance School Baila Baila,60.165427489052,24.929372653437
234491116,Suomen kansallismuseo - The National Museum of Finland,60.17487021888,24.932241301827
234526738,Aussie Bar,60.169895517753,24.932815553804
234737265,Hotel Arthur,60.173002385176,24.947481417794
234823957,Amos Anderson – Taidemuseo Konstmuseum Art Museum,60.168380774851,24.937362886725
234848773,Ravintola TORI,60.16189400561,24.940209768815
234897211,Viking Line Katajanokan Terminaali,60.164119046152,24.968576004246
234973766,Ravintola Bronda,60.167008854436,24.945710783952
235057553,Kuunari Jan Mayen,60.171753708835,24.961166484422
235477968,Colorado Bar & Grill Helsinki,60.1687813,24.9353905
235503017,Burger King Rautatieasema,60.170914842912,24.941617270225
235513179,Hanken | Svenska handelshögskolan,60.170950019,24.92450529126
235557863,Starbucks Helsinki,60.167712540459,24.943192292627
235619400,Radisson Blu Plaza Hotel Helsinki,60.172378458015,24.945611307662
235658652,Goodwin The Steak House - Helsinki,60.166381917552,24.95247175778
235767854,Manala / Botta,60.1739693,24.9314995
236221328,Suomenlinnan lautta - Suomenlinna ferry,60.167343764672,24.955387618144
236297077,Cholo 'Mexican Street Kitchen',60.166189003048,24.937754386508
236309156,Radisson Blu Royal Helsinki,60.16807250574,24.929317363677
236343519,Vartiovene 55,60.1611,24.9255
236351560,Vihreiden Puoluetoimisto,60.163376531529,24.938570043411
236383946,Trattoria Sogno,60.177701846767,24.92495677821
236562047,MS Viking XPRS,60.164108534405,24.96880737468
236807290,On The Edge Of The Red Mountain,60.160072765193,24.942301251093
236933851,Kansallisteatteri,60.17231259304,24.943839779603
236948220,Helsingin Yliopiston Päärakennus,60.169510932538,24.949799945403
236979800,Akateeminen Kirjakauppa - Akademiska Bokhandeln,60.16802,24.94361
237123934,Gastone,60.166561711551,24.945993776551
237124573,Helsinki Day Spa,60.166288590033,24.943565815298
237157657,Sushibar + Wine,60.167414586752,24.932449880441
237198206,Ravintola Olo,60.167912624043,24.954966457369
237220812,Hietaniemen uimaranta,60.173762428559,24.906020989412
237782239,Hakaniemenranta,60.178029949268,24.953293082819
237857392,Kuja Bar & Bistro,60.178769083496,24.954817636167
237886520,Ravintola Sunn,60.169300496777,24.951951500154
237991286,Ravintola Iguana,60.169049367659,24.942756977381
238033194,Rakkauden Silta - Kärlekens Bro - Bridge Of Love,60.169123308297,24.958750138731
238533430,"Pohjoisranta, Kruununhaka",60.176107089728,24.958241020658
238703470,Helsink Tattoo Studio,60.167852747772,24.964428791047
238738731,Verkkokauppa.com,60.156031593684,24.921142077361
2388499,Eiran aikuislukio,60.15567297925,24.942525829679
239191455,City Gym,60.16826268276,24.929181780906
239233067,Eiranrannan koirapuisto,60.155748086509,24.934937365591
239544144,House of the Estates,60.17125,24.95371
239862999,Helsingin Yliopisto Valtiotieteellinen Tiedekunta,60.173401252031,24.95041
240615128,Helsinki Metropolia University of Applied Sciences,60.163380564034,24.931041094656
240627717,Teerenpeli Helsinki,60.170211915167,24.933577044553
240666828,Kaukoliikenteen Terminaali - Kamppi,60.169868701962,24.934249871455
240787069,Ravintola Tony's deli,60.165074752097,24.938044044417
240801811,Marski Bar & Restaurant,60.167633628745,24.941614326956
241264368,Juuri,60.1639,24.94641
2413097,Havis Amanda,60.16755739365,24.951565901745
241428069,SIC,60.158408532959,24.921751148942
241464181,Leonardo Bar&Ristorante,60.170341000069,24.94157522151
241518578,Holiday Inn Helsinki City Centre,60.172439,24.93948
2419283,Ravintola Elite,60.176363497425,24.922509429445
242082495,Catedral de Helsinki,60.170277777778,24.952222222222
242160070,Kebab Eerikin Pippuri,60.166509892397,24.933261555626
242162671,"Radisson Blu Seaside Hotel, Helsinki",60.162159,24.9246197
242300561,Ravintola Basti's,60.17576325557,24.93753471436
242331484,Happy Jazz Club Storyville,60.17386438861,24.932617385209
242351442,Q-teatteri,60.174192987668,24.924001615574
242490014,Scandic Park Helsinki,60.175865493708,24.907861728729
242807642,Bank of Finland,60.17121,24.95246
243007745,Ravintola MorriSon's,60.169825770972,24.943271016313
243014459,"Helsingin Jäätelötehdas, Kaivopuisto",60.154770721717,24.943098168852
243134896,Kulttuurisauna / Culture Sauna,60.178208375749,24.962838621228
243632870,Kirurginen sairaala,60.161810951401,24.948802709564
243814116,Morrison's,60.169968758359,24.943543023092
2438577,Mattolaituri,60.153769287533,24.955866691365
244215671,Wanha satama Helsinki,60.165610779014,24.967363259155
244310784,F-Secure,60.161637117218,24.906762264673
244417544,Eduskunnan Kansalaisinfo,60.171165563843,24.934425388188
2445406,Kaarle XII,60.165695188857,24.947867321256
244833574,Joogakoulu Shanti,60.176466670636,24.922506096747
24498,Töölöntori,60.1785812,24.9232998
245132383,Elokuvateatteri Orion,60.16637161893,24.932898145178
24556455,Golden Classics Cafe & Bar,60.158337766574,24.922283029827
245773777,Hiushuone Dandy,60.1606903,24.9440899
245777613,Seurusteluravintola Kannas,60.163631179926,24.924476829776
245794917,O'Learys Forum Helsinki,60.168907477415,24.938340946569
246387882,Svenska social- och kommunalhögskolan vid Helsingfors universitet,60.173051343918,24.952482622014
246408833,Väinämöisen kenttä,60.17203400186,24.917685946364
246421846,St.Peterline M/S Princess Maria,60.156865346724,24.921532323991
246947552,Länsisatama Eckeröline s/m Finlandia,60.153124229048,24.921000576654
247240418,Hotel Anna,60.162772873408,24.942792605201
247374139,Helsinki Senatintori,60.16945594,24.952381146667
248045126,Ravintola Konnichiwa,60.170035049128,24.928645069179
248321542,Molly Malone's Helsinki,60.170970988112,24.946263685881
249177542,Helsinki Center,60.168615869396,24.94724160787
250535085,"Rock Church, Helsinki",60.172798719081,24.925414216513
250596392,Tapahtumakeskus Telakka,60.152217315239,24.924859841028
250680608,Kansallisteatterin Pieni näyttämö,60.172976216666,24.943864337618
251047754,"Sali 1, Tennispalatsi",60.169111347172,24.931137666783
251236017,Pizza Hut Citykäytävä,60.16914813139,24.941515237189
251420653,Restaurant Spis,60.1635208,24.9480209
251468853,Kaivarin Ranta,60.154538181107,24.946776875885
251843931,Deli Café Maya,60.16178599439,24.939490231478
252041412,Silja Line Suomi,60.162006810588,24.958636418824
252227856,"St. John's Church, Helsinki",60.161805555556,24.944722222222
252230512,Woolshed Helsinki,60.173531373132,24.938700202593
252779039,OlivaVerde,60.169818065696,24.92650270613
252868552,Ritarihuone / Riddarhuset,60.16971365456,24.956241100771
253098560,PASSIO Keittiö ja Baari,60.167100619508,24.937353965598
254629055,Metropolia Ammattikorkeakoulu,60.16257,24.93182
254834509,Ragú,60.165845459058,24.945081957585
256375608,Ravintola Saslik,60.159248565158,24.948570179977
257236492,Erottaja Bar (virallinen sivu),60.165954108138,24.943846469524
257872130,Grill it! Helsinki,60.168163101111,24.929473410631
258102069,Ravintola Gaijin,60.165979755274,24.941811244934
258645763,Factory St. Gallery,60.158162872001,24.942288602615
258689926,Espan Puisto,60.167643539664,24.945146665
258712675,"Kaivarin Kanuuna, kirpputori",60.155738813438,24.948697625641
259435720,Länsi-Terminaali M/S Finlandia,60.154719199861,24.919964697684
259840216,Kolme Kruunua,60.17431628,24.958733406289
260096742,Sling In Cafe,60.169620827586,24.945310716169
260287,TAVASTIA-klubi,60.168389526051,24.9330972
2607329,Ullanlinnanmäki,60.156036192551,24.955721206821
261248620,Mar Baltico,60.1609519621,24.9571022149
261693478,Zombie Tattoo,60.175804133153,24.9219214021
261764004,Katajanokan Laituri,60.16912376,24.95615958
261780479,University of Helsinki Siltavuorenpenger,60.175418477624,24.953655107004
261810707,Pernod Ricard Finland,60.1664614825,24.9493209275
262562044,WHS Teatteri Union,60.175923899491,24.950773857117
263114975,Tynius / Qhair,60.16212122748,24.936192717205
263650296,Kauppakeskus Kamppi,60.169359113671,24.933015666421
263714670,Kansalaistori,60.1733619604,24.936169053432
263980884,"HSS, Skifferholmen",60.151647126743,24.947298440902
263994523,Milli Miglia,60.165228436187,24.93157320606
264076858,Makki Makki,60.163670914281,24.935049690761
2644,Maxill,60.16044,24.94615
264669639,Leppäsuonkatu,60.169353154488,24.923796532676
264694485,Boothill Rock Club,60.16464601,24.933414347522
2647482,Ravintola Loiste,60.170347409818,24.938444551006
264753995,Hietalahdentori,60.1625,24.93
264831580,Helsingin tuomiokirkon krypta,60.17074,24.95155
2649054,Bar Base,60.167932382492,24.939537067703
265635392,Faro Channelside Bar & Restaurant,60.16161358512,24.912776630797
265639247,Helsinki Contemporary,60.165610814196,24.940907665703
266654560,Kuvan Kevät - Kuvataideakatemian lopputyönäyttely,60.16283,24.92378
266772173,"Willensauna, Kansallisteatteri",60.172431331281,24.943519973135
267299642,U.kaleva,60.1680412,24.9393101
2676666,Helsingin Pörssitalo,60.168375247651,24.948811383397
267965430,U.S. Embassy Finland,60.156774886105,24.96151574467
268014415,Robert's Coffee Rautatieasema,60.171226166389,24.941246569926
268046790,Bassoradio,60.168376412371,24.951325109705
268468,Bar Loose,60.166670019656,24.937244903083
268714015,SkyWheel Helsinki,60.166959345097,24.959761973312
268757664,"Viking Line Terminal, Helsinki",60.165523683684,24.965540980263
268765632,Raging Gym,60.165530068002,24.929206327675
268821754,"NJK Yacht Club, Blekholmen Island",60.160454098235,24.963345599231
268892623,ST.PETER LINE Princess Anastasia,60.15648135,24.92433086
268906095,Kaivopuiston Kompassi,60.15569768,24.95084881
268944422,Musiikitalo Helsinki,60.173299522195,24.935345286527
269714298,Helsingin Jäätelötehdas,60.154280262192,24.943488691463
26986619,Taitoliikuntakeskus,60.159434696691,24.932033846866
270518595,Temppeliaukio Church - Rock Church,60.172998329444,24.925243587778
270628860,Twin City Tattoo,60.178774464715,24.954729569313
272561298,Annantalo,60.1678,24.934642
272651036,Elixia Kamppi,60.168992200852,24.930274118848
272680970,Amos Anderson Art Museum,60.168333333333,24.937222222222
272824914,KC Professional,60.169393614056,24.927526326354
272869938,Papa ALBERT Ristorante & Bar,60.162768431333,24.93508415988
272909708,Goldwell Finland,60.1664932435,24.951109886169
272949140,Ravintola Kappeli,60.167565716198,24.950559322902
273456980,Gyyli,60.16562,24.93425
27441,Sanomatalo,60.172550602701,24.938027939871
274691916,Aallonkoti Hotel Apartments,60.175963992244,24.93789207038
274763798,Kahvi Charlotta,60.1692009,24.9284992
274873212,Punavuori/Rödberg,60.159474229625,24.935443154143
275046108,Bar Mendocino,60.166019326859,24.931538271632
276539542,GOOD KICKS,60.1633564909,24.94195525764
276547907,Ravintola NJK,60.161106246189,24.963757086435
276669230,G18,60.165687431343,24.941705676067
276687095,HelsinkiMissio,60.16558684487,24.932219011407
276868341,Hotelli Glo Kluuvi,60.16831987,24.946733925
2771400,Sokos Hotel Helsinki,60.169608145583,24.947054134668
277282113,Holiday Inn Helsinki West - Ruoholahti,60.165191,24.909503
277342743,"Garage 29, Parturi Kampaamo",60.173061228773,24.92309850786
277428303,Anima Boutique,60.165857112833,24.94166992372
277721247,Helsinki Music Hall,60.173441803718,24.935486851785
277765,Olympiaterminaali,60.160662259129,24.958186431072
278586991,Mutterikioski,60.155125993088,24.951613646881
278659586,Vanha kauppahalli,60.166237198928,24.952917913514
27907544,Stockmann - Champagne Bar,60.168598984588,24.942533933896
279406766,Töölönlahti,60.172815229857,24.9369299135
279793,Ravintola Muru,60.165178139245,24.935963466194
279819974,Wall Street Bar,60.16979033875,24.943163491478
279832347,Rautatieasema Jarnvagsstation,60.171615972269,24.941155888438
2806077,Kaarna Baari & Keittiö,60.16951,24.93881
280681782,Il Siciliano,60.168968889948,24.949331747129
28163807,Mummotunneli,60.168398373232,24.945175837453
281680992164193,The Dockyard Helsinki,60.15657,24.93036
2818527,Tieteiden talo,60.17085044745,24.957223353333
281967971,Toimihenkilökeskusjärjestö STTK,60.1695786,24.9454498
282193042,Café-Restaurant Ursula,60.155112251135,24.960510651789
2825716,Savoy-teatteri,60.166561783576,24.947558895965
283423604,Linda Line OY,60.164407756525,24.954243346263
2843241,M/S Gabriella,60.164124619414,24.968629356865
284792984,Tikau shop,60.160913812996,24.946632512829
284828274,Ravintola Savu,60.173476992567,24.968693463032
286263298,Johanneksenkirkon Puisto,60.161814692599,24.943289602782
286311803,Habibi Ravintola,60.167864319922,24.931198015648
2869766,Kitty's Public House,60.169517346296,24.941746370442
287160007,Sipuli - Meetings & Events,60.169064069091,24.959032177958
287276948,Bulevardi,60.16327235,24.93463322
287309235,Hietsu Beach,60.173362,24.90479
287403170,Tornin Terassi - Atelje Bar,60.16770812375,24.93857760375
287950484,Cafe Kokko,60.16563924907,24.932967424393
288808172,Ravintola Saari,60.1520608627,24.9423732518
28896423,Silja Line,60.160629886389,24.958234977752
289744630,Länsisatama Car Check-in,60.151858819816,24.917586375765
